stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
2653,,CEL AP BORGES SAIBREIRA,,-30.076284,-51.173312
1971,,CEL AP BORGES SARGENTO MARIO LOPES,,-30.068956,-51.184371
2626,,CEL AP BORGES SARGENTO MARIO LOPES,,-30.070657,-51.181925
5905,,CEL AP BORGES SARGENTO MARIO LOPES,,-30.070088,-51.182726
2650,,VILA JOAO PESSOA LUIZ MOSCHETTI,,-30.073766,-51.173413
2649,,VILA JOAO PESSOA LUIZ MOSCHETTI,,-30.073916,-51.173323
2640,,VILA JOAO PESSOA LUIZ MOSCHETTI,,-30.072217,-51.175698
2668,,VILA JOAO PESSOA LUIZ MOSCHETTI,,-30.073002,-51.17451
2639,,VILA JOAO PESSOA LUIZ MOSCHETTI,,-30.072333,-51.175662
555,,VILA ASSUNCAO PEREIRA PASSOS,,-30.103211,-51.254205
556,,VILA ASSUNCAO PEREIRA PASSOS,,-30.10311,-51.254289
557,,VILA ASSUNCAO PEREIRA PASSOS,,-30.102258,-51.256834
520,,VILA ASSUNCAO PEREIRA PASSOS,,-30.101488,-51.25916
552,,VILA ASSUNCAO PEREIRA PASSOS,,-30.102525,-51.256281
512,,VILA ASSUNCAO PEREIRA PASSOS,,-30.100863,-51.261318
510,,VILA ASSUNCAO PEREIRA PASSOS,,-30.100119,-51.263347
518,,VILA ASSUNCAO PEREIRA PASSOS,,-30.1011,-51.260366
1642,,CENTRO SIQUEIRA CAMPOS,,-30.028158,-51.229879
5770,,CENTRO SIQUEIRA CAMPOS,,-30.028822,-51.231838
1532,,CENTRO SIQUEIRA CAMPOS,,-30.029176,-51.232883
1529,,CENTRO SIQUEIRA CAMPOS,,-30.030096,-51.2356
1527,,CENTRO SIQUEIRA CAMPOS,,-30.03045,-51.236599
784,,CAMAQUA DR MARIO TOTTA,,-30.108763,-51.238027
779,,CAMAQUA DR MARIO TOTTA,,-30.10928,-51.239484
753,,CAMAQUA DR MARIO TOTTA,,-30.109809,-51.24099
734,,TRISTEZA DR MARIO TOTTA,,-30.111643,-51.246361
741,,TRISTEZA DR MARIO TOTTA,,-30.110851,-51.244192
732,,TRISTEZA DR MARIO TOTTA,,-30.112244,-51.248065
543,,TRISTEZA DR MARIO TOTTA,,-30.112754,-51.249486
522,,TRISTEZA DR MARIO TOTTA,,-30.114385,-51.253986
539,,TRISTEZA DR MARIO TOTTA,,-30.113481,-51.251489
2472,,CASCATA BARCELLOS,,-30.089668,-51.179476
2646,,VL JOAO PESSOA DR MANOEL JOSE LOPES FERNANDES,,-30.075485,-51.174527
2648,,VL JOAO PESSOA TEN CASTELO,,-30.074794,-51.173398
1890,,GLORIA SANTIAGO DANTAS,,-30.078601,-51.19447
637,,TRISTEZA DONA PAULINA,,-30.115756,-51.247618
634,,TRISTEZA DONA PAULINA,,-30.114836,-51.248175
635,,TRISTEZA DONA PAULINA,,-30.114699,-51.248146
636,,TRISTEZA DONA PAULINA,,-30.115708,-51.247736
6579,,CRISTAL JAGUARI,,-30.081492,-51.234294
902,,CAVALHADA JOAO MORA,,-30.108384,-51.232286
901,,CAVALHADA JOAO MORA,,-30.109815,-51.23157
900,,CAMAQUA JOAO MORA,,-30.108985,-51.232073
802,,CAVALHADA JOAO MORA,,-30.107239,-51.232884
801,,CAMAQUA JOAO MORA,,-30.107197,-51.232957
2625,,CEL AP BORGES PRESIDIO,,-30.070941,-51.182256
1965,,CEL AP BORGES PRESIDIO,,-30.070108,-51.185525
1964,,CEL AP BORGES PRESIDIO,,-30.069609,-51.186462
1968,,CEL AP BORGES PRESIDIO,,-30.070566,-51.184484
899,,CAVALHADA CEL HILARIO PEREIRA FORTES,,-30.111974,-51.230517
1950,,PARTENON MARIO DE ARTAGAO,,-30.067454,-51.191651
1932,,PARTENON MARIO DE ARTAGAO,,-30.067189,-51.192164
1931,,PARTENON MARIO DE ARTAGAO,,-30.066477,-51.193187
1951,,PARTENON MARIO DE ARTAGAO,,-30.067641,-51.191519
1927,,PARTENON MARIO DE ARTAGAO,,-30.065815,-51.193984
2638,,CEL APARICIO BORGES CEL REGO,,-30.072706,-51.177022
2637,,CEL AP BORGES CEL REGO,,-30.072299,-51.176792
895,,CAMAQUA DANTE GABRIEL GUIMARAENS,,-30.112137,-51.231483
2183,,INDEPENDENCIA INDEPENDENCIA,,-30.029284,-51.210979
4608,,LOMBA DO PINHEIRO TAQUARA,,-30.109665,-51.102055
4619,,LOMBA DO PINHEIRO TAQUARA,,-30.110558,-51.10104
4618,,LOMBA DO PINHEIRO TAQUARA,,-30.11214,-51.100747
4560,,LOMBA DO PINHEIRO TAQUARA,,-30.116029,-51.101513
4513,,LOMBA DO PINHEIRO TAQUARA,,-30.121745,-51.103265
4517,,LOMBA DO PINHEIRO TAQUARA,,-30.1175,-51.102239
6220,,HIPICA SCHNEIDER,,-30.16274,-51.168726
1695,,TERESOPOLIS TERESOPOLIS,,-30.07426,-51.208611
290,,HIPICA SCHNEIDER,,-30.163666,-51.172458
5155,,IPANEMA COMENDADOR CASTRO,,-30.135454,-51.225476
668,,IPANEMA TRAMANDAI,,-30.136996,-51.225576
5154,,IPANEMA COMENDADOR CASTRO,,-30.135418,-51.225267
665,,IPANEMA TRAMANDAI,,-30.135429,-51.227336
6132,,IPANEMA TRAMANDAI,,-30.136471,-51.225864
666,,IPANEMA TRAMANDAI,,-30.135555,-51.22726
659,,IPANEMA TRAMANDAI,,-30.134676,-51.228765
5325,,IPANEMA TRAMANDAI,,-30.133939,-51.230156
655,,IPANEMA TRAMANDAI,,-30.133099,-51.2319
654,,IPANEMA TRAMANDAI,,-30.132854,-51.2322
133,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.161039,-51.199606
135,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.158921,-51.198926
658,,IPANEMA TRAMANDAI,,-30.134239,-51.22975
134,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.1591,-51.199067
137,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.157469,-51.198467
136,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.157875,-51.198599
138,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.15676,-51.197895
5979,,RESTINGA BARRO VERMELHO,,-30.163279,-51.139515
139,,ABERTA DOS MORROS CELESTINO BERTOLUCCI,,-30.156519,-51.197621
441,,RESTINGA BARRO VERMELHO,,-30.163276,-51.141703
416,,RESTINGA BARRO VERMELHO,,-30.162967,-51.143483
6173,,JARDIM LEOPOLDINA JUSCELINO KUBITSCHEK DE OLIVEIRA,,-30.019917,-51.115071
4585,,LOMBA DO PINHEIRO TAQUARA,,-30.104898,-51.115112
4586,,LOMBA DO PINHEIRO TAQUARA,,-30.104818,-51.115029
4587,,LOMBA DO PINHEIRO TAQUARA,,-30.105138,-51.11363
4589,,LOMBA DO PINHEIRO TAQUARA,,-30.105175,-51.112553
4609,,LOMBA DO PINHEIRO TAQUARA,,-30.109645,-51.101968
4617,,LOMBA DO PINHEIRO TAQUARA,,-30.112168,-51.100834
5138,,LOMBA DO PINHEIRO TAQUARA,,-30.113184,-51.100877
4562,,LOMBA DO PINHEIRO TAQUARA,,-30.115244,-51.101152
4518,,LOMBA DO PINHEIRO TAQUARA,,-30.117208,-51.10216
4561,,LOMBA DO PINHEIRO TAQUARA,,-30.115278,-51.101254
4514,,LOMBA DO PINHEIRO TAQUARA,,-30.119347,-51.102906
4515,,LOMBA DO PINHEIRO TAQUARA,,-30.119332,-51.102817
4512,,LOMBA DO PINHEIRO TAQUARA,,-30.121859,-51.103199
6209,,LOMBA DO PINHEIRO TAQUARA,,-30.123033,-51.103503
6118,,SAO JOAO DOM PEDRO II,,-30.008679,-51.189868
2284,,PETROPOLIS IJUI,,-30.038545,-51.187356
1567,,CENTRO WASHINGTON LUIZ,,-30.037559,-51.228927
322,,HIPICA SCHNEIDER,,-30.16059,-51.160915
318,,HIPICA SCHNEIDER,,-30.161489,-51.164291
304,,HIPICA SCHNEIDER,,-30.162826,-51.169323
6201,,HIPICA SCHNEIDER,,-30.164322,-51.174599
5110,,HIPICA SCHNEIDER,,-30.164411,-51.175238
289,,HIPICA SCHNEIDER,,-30.163524,-51.171652
6392,,HIPICA SCHNEIDER,,-30.164267,-51.176883
258,,HIPICA SCHNEIDER,,-30.163826,-51.178171
6393,,HIPICA SCHNEIDER,,-30.164366,-51.176824
274,,HIPICA SCHNEIDER,,-30.163095,-51.180286
273,,HIPICA SCHNEIDER,,-30.163259,-51.180044
268,,HIPICA SCHNEIDER,,-30.162306,-51.18248
5108,,HIPICA SCHNEIDER,,-30.163775,-51.178545
269,,HIPICA SCHNEIDER,,-30.162488,-51.182191
4655,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.035797,-51.107174
4656,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.034263,-51.106571
4657,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.034005,-51.106429
4654,,MÁRIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.035986,-51.107381
4660,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.037271,-51.105143
4661,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.038939,-51.104384
4653,,MARIO QUINTANA DELEGADO ELY CORREA PRADO,,-30.037281,-51.105822
4662,,MARIA QUINTANA DELEGADO ELY CORREA PRADO,,-30.038389,-51.104276
536,,TRISTEZA WENCESLAU ESCOBAR,,-30.108168,-51.25396
5828,,RESTINGA DR JOAO DENTICE,,-30.160233,-51.140587
2908,,TRES FIGUEIRAS PROTASIO ALVES,,-30.040659,-51.16783
2383,,HIPICA GEDEON LEITE,,-30.13999,-51.174409
4229,,SARANDI MARTINS BASTOS,,-29.987715,-51.126665
6324,,SARANDI MARTINS BASTOS,,-29.987699,-51.127669
4226,,SARANDI MARTINS BASTOS,,-29.987815,-51.128421
4219,,SARANDI MARTINS BASTOS,,-29.987944,-51.130517
4218,,SARANDI MARTINS BASTOS,,-29.987906,-51.131128
4958,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.998102,-51.101052
4228,,SARANDI MARTINS BASTOS,,-29.987788,-51.129267
4885,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.998054,-51.102646
4883,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.997663,-51.104675
4882,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.997592,-51.104657
4876,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.997275,-51.106362
4875,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.997239,-51.106194
4957,,SANTA ROSA DE LIMA DONARIO BRAGA,,-29.998057,-51.101478
814,,CRISTAL CEL MASSOT,,-30.099069,-51.239933
6303,,CAMAQUA CEL MASSOT,,-30.09907,-51.239647
5037,,HIPICA ELVIRA DENDENA,,-30.161101,-51.173484
5459,,HIPICA ELVIRA DENDENA,,-30.161013,-51.17204
292,,HIPICA ELVIRA DENDENA,,-30.161083,-51.171889
5102,,HIPICA OSCAR ANTUNES DE OLIVEIRA,,-30.162624,-51.171096
5100,,HIPICA OSCAR ANTUNES DE OLIVEIRA,,-30.163029,-51.172272
5105,,HIPICA MARIO VIEIRA MARQUES,,-30.161998,-51.169843
657,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.131209,-51.231027
672,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.132582,-51.226126
671,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.132776,-51.225877
314,,RESTINGA JOAO ANTONIO SILVEIRA,,-30.165139,-51.153745
2376,,HIPICA GEDEON LEITE,,-30.144369,-51.175877
286,,HIPICA GEDEON LEITE,,-30.152286,-51.180452
285,,HIPICA GEDEON LEITE,,-30.152159,-51.180175
5103,,HIPICA OSCAR ANTUNES DE OLIVEIRA,,-30.162663,-51.170953
6576,,HIPICA OSCAR ANTUNES DE OLIVEIRA,,-30.162975,-51.172347
5107,,HIPICA MARIO VIEIRA MARQUES,,-30.161088,-51.169823
5106,,HIPICA MARIO VIEIRA MARQUES,,-30.162162,-51.169789
660,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.131511,-51.230242
4297,,LAMI OTAVIANO JOSE PINTO,,-30.237102,-51.092643
670,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.132113,-51.227784
669,,IPANEMA CONSELHEIRO XAVIER DA COSTA,,-30.132094,-51.228125
2382,,HIPICA GEDEON LEITE,,-30.14099,-51.175003
6115,,HIPICA GEDEON LEITE,,-30.142881,-51.175474
6575,,HIPICA GEDEON LEITE,,-30.145629,-51.175987
5762,,HIPICA GEDEON LEITE,,-30.145643,-51.175901
6114,,HIPICA GEDEON LEITE,,-30.142342,-51.175352
2380,,HIPICA GEDEON LEITE,,-30.147036,-51.175337
6574,,HIPICA GEDEON LEITE,,-30.146319,-51.175719
6573,,HIPICA GEDEON LEITE,,-30.151202,-51.177705
2375,,HIPICA GEDEON LEITE,,-30.147057,-51.175416
6572,,HIPICA GEDEON LEITE,,-30.151114,-51.177172
283,,HIPICA GEDEON LEITE,,-30.154064,-51.182546
282,,HIPICA GEDEON LEITE,,-30.153938,-51.182079
281,,HIPICA GEDEON LEITE,,-30.155713,-51.182998
6571,,HIPICA GEDEON LEITE,,-30.155569,-51.182909
278,,HIPICA GEDEON LEITE,,-30.156121,-51.182931
276,,HIPICA GEDEON LEITE,,-30.158469,-51.182988
6570,,HIPICA GEDEON LEITE,,-30.156438,-51.183022
275,,HIPICA GEDEON LEITE,,-30.158443,-51.183071
6569,,HIPICA GEDEON LEITE,,-30.159809,-51.183102
272,,HIPICA GEDEON LEITE,,-30.159931,-51.18302
271,,HIPICA GEDEON LEITE,,-30.161181,-51.183057
270,,HIPICA GEDEON LEITE,,-30.161218,-51.183141
6568,,VILA NOVA MONTE CRISTO,,-30.122478,-51.220111
494,,TRISTEZA WENCESLAU ESCOBAR,,-30.116328,-51.25371
740,,TRISTEZA LIBERAL,,-30.114594,-51.243508
640,,TRISTEZA LIBERAL,,-30.115103,-51.245002
5241,,FLORESTA FARRAPOS,,-30.025032,-51.215143
326,,HIPICA EDGAR PIRES DE CASTRO,,-30.158401,-51.161251
5039,,TRISTEZA NOSSA SENHORA DE LOURDES,,-30.114626,-51.251374
538,,TRISTEZA NOSSA SENHORA DE LOURDES,,-30.113944,-51.251606
550,,TRISTEZA JOSE GOMES,,-30.107775,-51.249726
6270,,TRISTEZA NOSSA SENHORA DE LOURDES,,-30.112789,-51.252265
549,,TRISTEZA JOSE GOMES,,-30.108161,-51.249637
387,,LAGEADO EDGAR PIRES DE CASTRO,,-30.176828,-51.144313
6096,,CAVALHADA GAURAMA,,-30.099047,-51.228354
639,,TRISTEZA LIBERAL,,-30.115675,-51.246539
638,,TRISTEZA LIBERAL,,-30.115673,-51.246329
6075,,TRISTEZA LIBERAL,,-30.115059,-51.24469
641,,TRISTEZA LIBERAL,,-30.114663,-51.243484
904,,CAVALHADA LIBERAL,,-30.109857,-51.230373
743,,TRISTEZA LIBERAL,,-30.114214,-51.242423
1063,,IPANEMA DR PITREZ,,-30.143664,-51.211139
3687,,NAVEGANTES FARRAPOS,,-29.996929,-51.191425
5552,,NAVEGANTES FARRAPOS,,-29.997434,-51.195554
3688,,NAVEGANTES FARRAPOS,,-29.996671,-51.19056
5240,,NAVEGANTES FARRAPOS,,-29.997389,-51.196212
3655,,NAVEGANTES FARRAPOS,,-29.997418,-51.196824
5785,,NAVEGANTES FARRAPOS,,-29.99741,-51.19665
3650,,NAVEGANTES FARRAPOS,,-29.9989,-51.198101
3609,,NAVEGANTES FARRAPOS,,-30.002266,-51.1995
3608,,NAVEGANTES FARRAPOS,,-30.003479,-51.199972
3611,,NAVEGANTES FARRAPOS,,-30.001413,-51.199101
3607,,NAVEGANTES FARRAPOS,,-30.003747,-51.199989
3567,,SAO GERALDO FARRAPOS,,-30.006008,-51.200943
3563,,SAO GERALDO FARRAPOS,,-30.006864,-51.201186
3562,,SAO GERALDO FARRAPOS,,-30.007767,-51.201626
5242,,SAO GERALDO FARRAPOS,,-30.009141,-51.202157
5247,,SAO GERALDO FARRAPOS,,-30.009485,-51.202201
3544,,SAO GERALDO FARRAPOS,,-30.012742,-51.203563
3546,,SAO GERALDO FARRAPOS,,-30.011806,-51.203094
5246,,SAO GERALDO FARRAPOS,,-30.013058,-51.203662
3533,,FLORESTA FARRAPOS,,-30.015693,-51.206407
5244,,FLORESTA FARRAPOS,,-30.015994,-51.206879
3532,,FLORESTA FARRAPOS,,-30.016365,-51.207313
5243,,SAO GERALDO FARRAPOS,,-30.013067,-51.203765
2204,,FLORESTA FARRAPOS,,-30.019925,-51.210363
2201,,FLORESTA FARRAPOS,,-30.021047,-51.211203
2193,,FLORESTA FARRAPOS,,-30.02279,-51.21277
6567,,FLORESTA FARRAPOS,,-30.023726,-51.2138
2192,,FLORESTA FARRAPOS,,-30.023725,-51.21369
5245,,FLORESTA FARRAPOS,,-30.019188,-51.209979
2189,,FLORESTA FARRAPOS,,-30.024694,-51.214762
1664,,FLORESTA FARRAPOS,,-30.02612,-51.216503
1660,,NAVEGANTES FARRAPOS,,-30.026507,-51.218536
6001,,FLORESTA FARRAPOS,,-30.026013,-51.216473
3463,,JARDIM ITU SABARA TEN ARY TARRAGO,,-30.018529,-51.131263
1252,,NONOAI COSTA LIMA,,-30.08743,-51.209629
1072,,IPANEMA DR PITREZ,,-30.138249,-51.209672
3985,,HUMAITA ERNESTO NEUGEBAUER,,-29.976538,-51.17948
5916,,HUMAITA ERNESTO NEUGEBAUER,,-29.97643,-51.179404
4066,,SARANDI DONA ALZIRA,,-30.004332,-51.138237
1615,,AZENHA JOSE DO PATROCINIO,,-30.044841,-51.218209
1613,,CIDADE BAIXA JOSE DO PATROCINIO,,-30.042922,-51.220047
3478,,PASSO DAS PEDRAS GOMES DE CARVALHO,,-30.018343,-51.126768
1601,,CIDADE BAIXA JOSE DO PATROCINIO,,-30.041852,-51.221117
1582,,CIDADE BAIXA JOSE DO PATROCINIO,,-30.037598,-51.225545
516,,VILA ASSUNCAO COPACABANA,,-30.105237,-51.258578
515,,TRISTEZA COPACABANA,,-30.105339,-51.258682
513,,TRISTEZA COPACABANA,,-30.105775,-51.260341
1856,,SANTANA MONSENHOR VERAS,,-30.050258,-51.202297
1864,,SANTANA MONSENHOR VERAS,,-30.049403,-51.200664
5147,,RESTINGA DR JOAO DENTICE,,-30.162594,-51.139144
5032,,RESTINGA DR JOAO DENTICE,,-30.162402,-51.139352
1847,,SANTANA MONSENHOR VERAS,,-30.051603,-51.204838
6566,,PARTENON DOZE DE OUTUBRO,,-30.063129,-51.186823
1073,, DR PITREZ,,-30.137398,-51.209478
6565,,LAGEADO EDGAR PIRES DE CASTRO,,-30.195766,-51.12884
5683,,CENTRO GEN SALUSTIANO,,-30.035109,-51.240052
6564,,EXTREMA OTAVIANO PINTO,,-30.215825,-51.050307
3921,,JD LINDOIA ALIANCA,,-30.007074,-51.154528
6563,,CEL APARICIO BORGES SAO JOAO-CEL APARICIO BORGES,,-30.073905,-51.181422
2623,,CEL APARICIO BORGES MARIA LUIZA PERES,,-30.074707,-51.181899
2199,,FLORESTA CRISTOVAO COLOMBO,,-30.02435,-51.21098
2200,,FLORESTA CRISTOVAO COLOMBO,,-30.024042,-51.210495
2138,,SANTANA DOMINGOS CRESCENCIO,,-30.047177,-51.203293
2137,,SANTANA DOMINGOS CRESCENCIO,,-30.047399,-51.203529
2133,,SANTANA LEOPOLDO BIER,,-30.044943,-51.204875
3389,,MORRO SANTANA NILO RUSCHEL,,-30.036949,-51.132034
3143,,AGRONOMIA BENTO GONCALVES,,-30.066286,-51.150341
2810,,PARTENON BENTO GONCALVES,,-30.065211,-51.154511
2782,,PARTENON BENTO GONCALVES,,-30.063409,-51.159812
2811,,PARTENON BENTO GONCALVES,,-30.065184,-51.154193
2781,,PARTENON BENTO GONCALVES,,-30.063608,-51.159264
3142,,AGRONOMIA BENTO GONCALVES,,-30.066668,-51.150432
920,,CAVALHADA GREGORIO PEREZ,,-30.107022,-51.225338
6243,,ANCHIETA TORQUATO SEVERO,,-29.979652,-51.175038
3459,,JARDIM ITU SABARA TEN ARY TARRAGO,,-30.02014,-51.131334
3388,,MORRO SANTANA NILO RUSCHEL,,-30.03692,-51.132109
6545,,SARANDI FARIA LOBATO,,-29.984272,-51.126339
2175,,BOM FIM GARIBALDI,,-30.027955,-51.214988
2442,,BELEM VELHO PROF OSCAR PEREIRA,,-30.106166,-51.173103
5473,,BELEM VELHO PROF OSCAR PEREIRA,,-30.105935,-51.172994
2443,,BELEM VELHO PROF OSCAR PEREIRA,,-30.104628,-51.172515
2444,,BELEM VELHO PROF OSCAR PEREIRA,,-30.104343,-51.172493
2445,,BELEM VELHO PROF OSCAR PEREIRA,,-30.103683,-51.171879
2448,,BELEM VELHO PROF OSCAR PEREIRA,,-30.102333,-51.171851
2451,,BELEM VELHO PROF OSCAR PEREIRA,,-30.09939,-51.172808
2450,,BELEM VELHO PROF OSCAR PEREIRA,,-30.099867,-51.172843
2449,,BELEM VELHO PROF OSCAR PEREIRA,,-30.101812,-51.172086
2446,,BELEM VELHO PROF OSCAR PEREIRA,,-30.098383,-51.174407
2447,,BELEM VELHO PROF OSCAR PEREIRA,,-30.098377,-51.174249
2464,,BELEM VELHO PROF OSCAR PEREIRA,,-30.097672,-51.175959
2460,,CASCATA PROF OSCAR PEREIRA,,-30.096334,-51.177732
2459,,BELÉM VELHO PROF OSCAR PEREIRA,,-30.096339,-51.177824
6560,,EXTREMA SAO CAETANO,,-30.18176,-51.077585
5753,,SAO CAETANO SAO CAETANO,,-30.17997,-51.067961
72,,PONTA GROSSA RETIRO DA PONTA GROSSA,,-30.184996,-51.209548
3208,,AGRONOMIA BENTO GONCALVES,,-30.078325,-51.118945
3206,,LOMBA DO PINHEIRO BENTO GONCALVES,,-30.076789,-51.123227
3205,,AGRONOMIA ,,-30.075914,-51.124634
3197,,LOMBA DO PINHEIRO BENTO GONCALVES,,-30.076745,-51.129393
3204,,AGRONOMIA ,,-30.075787,-51.125144
3201,,AGRONOMIA BENTO GONCALVES,,-30.076859,-51.127053
3196,,LOMBA DO PINHEIRO BENTO GONCALVES,,-30.076622,-51.129599
3207,,AGRONOMIA BENTO GONCALVES,,-30.076733,-51.123116
3200,,LOMBA DO PINHEIRO BENTO GONCALVES,,-30.076931,-51.127059
3149,,AGRONOMIA BENTO GONCALVES,,-30.075216,-51.134515
3150,,AGRONOMIA BENTO GONCALVES,,-30.074946,-51.134852
3152,,AGRONOMIA BENTO GONCALVES,,-30.071866,-51.139609
3147,,AGRONOMIA BENTO GONCALVES,,-30.069197,-51.14325
3148,,AGRONOMIA BENTO GONCALVES,,-30.068987,-51.143547
3146,,AGRONOMIA BENTO GONCALVES,,-30.068018,-51.146542
3145,,AGRONOMIA BENTO GONCALVES,,-30.067952,-51.146946
3151,,AGRONOMIA BENTO GONCALVES,,-30.071857,-51.139745
2695,,PARTENON BENTO GONCALVES,,-30.063599,-51.178855
2696,,PARTENON BENTO GONCALVES,,-30.062834,-51.178051
5601,,PARTENON BENTO GONCALVES,,-30.06459,-51.181402
2025,,PARTENON BENTO GONCALVES,,-30.063199,-51.185856
2023,,PARTENON BENTO GONCALVES,,-30.063399,-51.185326
5658,,PARTENON BENTO GONCALVES,,-30.06206,-51.188153
5600,,PARTENON BENTO GONCALVES,,-30.061941,-51.188403
2014,,PARTENON BENTO GONCALVES,,-30.061371,-51.189397
2022,,PARTENON BENTO GONCALVES,,-30.062291,-51.187492
1978,,PARTENON BENTO GONCALVES,,-30.058602,-51.194104
1979,,PARTENON BENTO GONCALVES,,-30.059436,-51.19283
1983,,PARTENON BENTO GONCALVES,,-30.056534,-51.197358
1854,,SANTO ANTONIO BENTO GONCALVES,,-30.05512,-51.199261
1981,,PARTENON BENTO GONCALVES,,-30.05432,-51.200116
5595,,SANTO ANTONIO BENTO GONCALVES,,-30.053384,-51.202979
1845,,SANTO ANTONIO BENTO GONCALVES,,-30.05282,-51.204522
5594,,SANTO ANTONIO BENTO GONCALVES,,-30.052792,-51.204595
1984,,PARTENON BENTO GONCALVES,,-30.057237,-51.196377
5539,,SANTO ANTONIO BENTO GONCALVES,,-30.051892,-51.207038
5538,,SANTO ANTONIO BENTO GONCALVES,,-30.051423,-51.208413
1802,,AZENHA BENTO GONCALVES,,-30.051143,-51.209632
1844,,SANTO ANTONIO BENTO GONCALVES,,-30.052382,-51.205508
5340,,AZENHA BENTO GONCALVES,,-30.051032,-51.211311
6559,,SARANDI FARIA LOBATO,,-29.984145,-51.123635
6558,,SARANDI FARIA LOBATO,,-29.984213,-51.123452
6557,,SARANDI SOUZA MELO,,-29.980815,-51.124901
4390,,SAO CAETANO SAO CAETANO,,-30.181196,-51.073189
4388,, SAO CAETANO,,-30.182768,-51.07826
4387,,SAO CAETANO SAO CAETANO,,-30.182837,-51.078388
4386,,SAO CAETANO SAO CAETANO,,-30.187934,-51.082222
4382,,SAO CAETANO SAO CAETANO,,-30.190135,-51.086406
4379,,SAO CAETANO SAO CAETANO,,-30.190626,-51.087406
4322,,SAO CAETANO SAO CAETANO,,-30.218399,-51.098027
4323,,SAO CAETANO SAO CAETANO,,-30.21773,-51.097652
4366,,SAO CAETANO SAO CAETANO,,-30.207949,-51.090845
4781,, PARAISO,,-30.046615,-51.085256
5225,, B UM LOT DO BOSQUE,,-29.987178,-51.092844
5878,, BALTAZAR DE OLIVEIRA GARCIA,,-30.014771,-51.100273
2791,,JD DO SALSO IPIRANGA,,-30.055464,-51.164658
2795,,PARTENON IPIRANGA,,-30.056015,-51.160975
4367,,LAGEADO TAQUARA,,-30.195098,-51.098732
4370,,LAGEADO TAQUARA,,-30.190261,-51.094438
6555,,LAGEADO TAQUARA,,-30.198255,-51.10224
4362,,SAO CAETANO TAQUARA,,-30.199083,-51.104548
6554,,SAO CAETANO TAQUARA,,-30.198849,-51.103152
4360,,SAO CAETANO TAQUARA,,-30.200643,-51.108242
4359,,SAO CAETANO TAQUARA,,-30.201099,-51.109598
4356,,SAO CAETANO TAQUARA,,-30.202677,-51.112363
1568,,CENTRO WASHINGTON LUIZ,,-30.036703,-51.232467
1518,,CENTRO WASHINGTON LUIZ,,-30.036291,-51.234303
1513,,CENTRO WASHINGTON LUIZ,,-30.036031,-51.236193
1514,,CENTRO WASHINGTON LUIZ,,-30.036015,-51.236547
1508,,CENTRO WASHINGTON LUIZ,,-30.036254,-51.237989
1507,,CENTRO WASHINGTON LUIZ,,-30.036367,-51.238774
1510,,CENTRO WASHINGTON LUIZ,,-30.036267,-51.237608
1503,,CENTRO WASHINGTON LUIZ,,-30.036035,-51.239574
1364,,SANTA TEREZA CORREA LIMA,,-30.072279,-51.230797
1365,,SANTA TEREZA CORREA LIMA,,-30.07217,-51.229985
1371,,SANTA TEREZA CORREA LIMA,,-30.07125,-51.228072
1366,,SANTA TEREZA CORREA LIMA,,-30.071677,-51.229239
1382,,SANTA TEREZA CORREA LIMA,,-30.069507,-51.224767
1411,,SANTA TEREZA CORREA LIMA,,-30.067965,-51.224285
1412,,MENINO DEUS CORREA LIMA,,-30.066712,-51.224002
1413,,SANTA TEREZA CORREA LIMA,,-30.066469,-51.223844
1463,,SANTA TEREZA CORREA LIMA,,-30.065403,-51.223541
1462,,MENINO DEUS CORREA LIMA,,-30.065199,-51.223568
1465,,MENINO DEUS CORREA LIMA,,-30.064111,-51.223256
1464,,SANTA TEREZA CORREA LIMA,,-30.064403,-51.223257
1477,,SANTA TEREZA CORREA LIMA,,-30.061556,-51.220324
4031,,SAO SEBASTIAO JOAQUIM SILVEIRA,,-30.007869,-51.142876
